;brain ID;slice ID;tumorArea;tumorStd;tumorMean;tumorMedian;brainArea;brainMean;brainMedian;contrast
21988;341;64;935;96.35491;1087.2;1080.0;15953;828.9931;853.0;258.20685
21989;341;65;979;102.07422;1097.4556;1082.0;16008;830.63324;852.0;266.82233
21990;341;66;1129;119.55343;1087.6412;1084.0;16126;831.9738;854.0;255.66742
21991;341;67;1525;141.17265;1041.261;1051.0;16249;832.436;857.0;208.82501
21992;341;68;1796;139.5728;1037.7467;1042.0;16394;835.0061;860.0;202.7406
21993;341;69;1980;139.34047;1041.8551;1038.5;16540;836.1356;865.0;205.71948
21994;341;70;2146;144.18074;1042.0144;1043.0;16715;837.3512;867.0;204.66321
21995;341;71;2339;152.40717;1041.1334;1036.0;16863;839.1826;866.0;201.9508
21996;341;72;2517;158.63232;1043.8228;1034.0;16991;840.8663;868.0;202.95648
21997;341;73;2737;179.10869;1039.8158;1031.0;17064;844.81464;870.0;195.00116
21998;341;74;2820;185.53241;1048.073;1032.0;17132;848.18195;871.0;199.89105
21999;341;75;2861;187.53197;1057.8837;1041.0;17156;852.4394;875.0;205.44427
22000;341;76;2952;190.75116;1067.0349;1060.0;17178;856.3257;877.0;210.70923
22001;341;77;3105;195.60379;1080.2905;1069.0;17196;859.7247;880.0;220.56586
22002;341;78;3219;207.56624;1096.3073;1083.0;17234;861.9866;881.0;234.32068
22003;341;79;3359;219.85005;1109.0813;1089.0;17231;865.0762;886.0;244.00513
22004;341;80;3415;225.59532;1123.0052;1100.0;17250;869.5838;890.0;253.42145
22005;341;81;3529;232.47803;1135.3202;1107.0;17280;873.8425;894.0;261.47766
22006;341;82;3669;232.79152;1145.1818;1115.0;17285;878.85815;902.0;266.3236
22007;341;83;3739;231.532;1156.2426;1137.0;17305;884.7705;907.0;271.47205
22008;341;84;3801;230.96046;1169.6367;1158.0;17287;890.23846;914.0;279.39825
22009;341;85;3887;227.67111;1178.5303;1168.0;17288;894.7991;920.0;283.7312
22010;341;86;3948;229.09465;1185.1198;1169.0;17247;899.98334;925.0;285.1364
22011;341;87;3921;231.20491;1189.9153;1168.0;17228;903.83167;927.0;286.08362
22012;341;88;3958;230.4972;1190.2147;1166.0;17199;905.44037;930.0;284.77435
22013;341;89;3999;234.50179;1187.926;1169.0;17186;907.12805;934.0;280.79797
22014;341;90;4021;232.03302;1181.6969;1159.0;17107;908.88104;935.0;272.81586
22015;341;91;3972;229.28223;1178.3225;1152.0;16988;910.37836;937.0;267.94415
22016;341;92;3856;230.80786;1180.3446;1155.0;16865;910.6584;935.0;269.68622
22017;341;93;3798;231.35364;1179.3876;1155.0;16835;910.6379;931.0;268.7497
22018;341;94;3762;228.46472;1178.2219;1152.0;16787;910.1283;929.0;268.09363
22019;341;95;3770;225.53215;1173.8896;1145.0;16685;910.18677;925.0;263.70288
22020;341;96;3698;218.64296;1170.5797;1137.5;16518;912.05084;923.0;258.52887
22021;341;97;3624;212.47557;1166.0621;1134.0;16430;911.31537;923.0;254.74677
22022;341;98;3557;209.9331;1160.3273;1131.0;16245;910.63654;924.0;249.69073
22023;341;99;3454;206.42302;1157.9725;1119.0;16056;908.27203;921.0;249.7005
22024;341;100;3304;204.1182;1155.4534;1120.0;15882;905.09845;918.0;250.35492
22025;341;101;3108;207.86333;1156.1605;1129.0;15709;902.779;918.0;253.38153
22026;341;102;2878;212.5049;1154.7606;1124.0;15519;903.50824;917.0;251.25238
22027;341;103;2696;222.59135;1143.3828;1115.0;15318;902.7531;917.0;240.6297
22028;341;104;2493;236.37395;1137.3217;1108.0;15104;902.88184;918.0;234.43982
22029;341;105;2229;253.96904;1146.9883;1117.0;14857;903.0352;918.0;243.95306
22030;341;106;2107;267.12695;1145.739;1108.0;14627;903.3403;917.0;242.39874
22031;341;107;1964;269.01257;1145.6909;1109.0;14447;902.66595;916.0;243.02496
22032;341;108;1785;267.28268;1151.2023;1119.0;14196;900.4185;913.0;250.78375
22033;341;109;1650;261.2764;1153.0582;1125.5;13900;898.40076;910.5;254.65747
22034;341;110;1509;251.2453;1144.2664;1112.0;13630;897.4475;909.0;246.81885
22035;341;111;1324;246.67915;1133.2848;1108.0;13326;896.0853;908.0;237.19946
22036;341;112;1138;252.5994;1125.3585;1108.0;13004;896.023;907.0;229.33551
22037;341;113;984;242.85857;1123.2277;1105.0;12714;894.7194;907.0;228.50824
22038;341;114;875;229.81894;1118.216;1093.0;12381;892.52094;905.0;225.695
22039;341;115;775;225.46246;1106.9393;1093.0;11989;890.5364;903.0;216.40295
22040;341;116;624;188.66714;1086.8734;1065.5;11659;889.137;902.0;197.73639
22041;341;117;507;183.47313;1052.3018;1003.0;11308;888.0518;901.0;164.24994
22042;341;118;354;246.96933;1043.8334;990.5;10949;886.3151;900.0;157.51825
22043;341;119;233;250.84816;1057.176;992.0;10556;888.8474;902.0;168.32861
22044;341;120;157;196.7333;1056.2421;1017.0;10094;892.29474;906.0;163.94733
22045;341;121;111;138.37883;1041.1982;1025.0;9725;892.5195;907.0;148.67877
22046;341;122;50;88.26516;1110.32;1082.5;9330;893.0245;909.0;217.29547
22047;341;123;38;93.29009;1115.8948;1102.5;8774;897.21875;914.0;218.67603
22048;341;124;30;134.64539;1150.4333;1102.5;8505;894.70917;915.0;255.72418
22049;342;31;40;1005.3695;12870.963;13075.25;7437;8413.466;9220.5;4457.497
22050;342;32;108;1226.1666;14181.88;13816.0;7841;8470.877;9259.0;5711.003
22051;342;33;174;1747.4785;15111.186;15413.5;8195;8529.28;9199.5;6581.9053
22052;342;34;280;1954.2533;15147.273;15159.75;9270;8452.233;9113.5;6695.04
22053;342;35;314;1957.3472;15690.166;15682.75;9717;8482.712;9145.0;7207.454
22054;342;36;324;2056.4697;16088.723;16129.25;10082;8570.384;9229.5;7518.339
22055;342;37;405;2227.1685;15649.617;15548.5;10305;8663.324;9220.75;6986.293
22056;342;38;656;3882.0347;13606.344;13877.25;10832;8851.002;9266.0;4755.342
22057;342;39;783;4112.112;13535.327;14126.5;11547;8924.987;9243.75;4610.34
22058;342;40;1149;2038.8042;14703.412;14420.0;12196;8963.848;9210.0;5739.5645
22059;342;41;1507;2057.0645;14792.795;14485.0;12442;9037.24;9213.0;5755.5547
22060;342;42;1936;1887.7836;14762.987;14555.75;12725;8968.784;9144.0;5794.203
22061;342;43;2059;1803.3673;14855.175;14617.0;12760;9030.383;9086.0;5824.792
22062;342;44;2354;1790.1782;14821.509;14552.25;12847;8994.768;9026.5;5826.741
22063;342;45;2438;1715.2019;14986.685;14766.25;13367;8903.853;9005.0;6082.832
22064;342;46;2651;1835.4818;14923.66;14803.0;13417;8888.903;8979.75;6034.757
22065;342;47;2846;1987.3685;14901.894;14887.5;13446;8896.34;8977.25;6005.5537
22066;342;48;3012;2116.9563;14959.822;14955.0;13757;8841.02;8984.0;6118.8027
22067;342;49;3110;1995.6744;15165.188;15037.75;14474;8833.209;8983.0;6331.9795
22068;342;50;3258;2075.5388;15204.118;15017.75;15290;8844.265;9023.75;6359.8535
22069;342;51;3311;1906.9084;15302.63;15047.0;15582;8904.335;9078.0;6398.295
22070;342;52;3460;1957.2496;15208.044;15042.25;15589;8911.774;9068.5;6296.2695
22071;342;53;3544;2046.9255;15175.643;15055.0;15903;8998.286;9089.0;6177.3564
22072;342;54;3658;2023.9465;15195.3545;15051.0;16184;8986.628;9105.0;6208.7266
22073;342;55;3550;2018.868;15349.659;15146.0;16325;8977.394;9132.5;6372.2656
22074;342;56;3582;1970.3623;15471.423;15208.0;16531;8933.496;9099.5;6537.927
22075;342;57;3609;2093.2683;15571.329;15218.5;16701;8862.268;9103.25;6709.0615
22076;342;58;3646;2180.3801;15528.226;15183.75;16827;8798.327;9059.0;6729.8984
22077;342;59;3613;2080.5051;15624.106;15210.5;16990;8779.42;8992.5;6844.6865
22078;342;60;3610;2088.77;15651.045;15313.25;17248;8756.247;8944.5;6894.798
22079;342;61;3603;2079.282;15673.353;15345.0;17553;8697.261;8834.5;6976.092
22080;342;62;3578;2032.2794;15730.489;15409.25;17628;8646.004;8764.5;7084.4854
22081;342;63;3561;1931.0392;15861.934;15474.0;17823;8618.747;8749.5;7243.1865
22082;342;64;3753;2018.7592;15773.725;15496.5;18262;8584.773;8775.0;7188.951
22083;342;65;3851;2049.2866;15745.388;15562.0;18255;8679.604;8832.75;7065.784
22084;342;66;3862;1988.5502;15765.587;15544.25;18271;8699.003;8882.0;7066.584
22085;342;67;3771;1956.2362;15804.077;15646.5;18468;8688.393;8846.5;7115.6846
22086;342;68;3814;2116.83;15661.501;15639.5;18610;8612.208;8786.5;7049.293
22087;342;69;3763;2152.112;15629.541;15618.0;18631;8576.714;8769.5;7052.827
22088;342;70;3585;2102.3335;15724.73;15644.0;18514;8596.366;8766.0;7128.3643
22089;342;71;3471;2127.4229;15689.618;15540.0;18542;8547.703;8740.5;7141.915
22090;342;72;3382;2142.738;15656.151;15524.0;18590;8462.345;8683.25;7193.8066
22091;342;73;3287;2132.4724;15718.038;15578.5;18599;8400.411;8638.25;7317.627
22092;342;74;3119;2029.8518;15894.841;15734.5;18683;8406.734;8652.0;7488.1064
22093;342;75;3074;2085.3916;15887.14;15727.25;18437;8455.705;8692.5;7431.4346
22094;342;76;3050;2172.9639;15835.604;15748.0;18458;8400.163;8643.25;7435.4404
22095;342;77;2936;2214.3486;15892.357;15820.5;18448;8354.859;8620.5;7537.498
22096;342;78;2813;2271.5828;15973.868;16025.0;18386;8346.597;8584.5;7627.2715
22097;342;79;2626;2275.7131;16165.922;16380.0;18411;8380.2705;8602.0;7785.6514
22098;342;80;2486;2360.9412;16298.681;16639.5;18413;8390.138;8596.0;7908.543
22099;342;81;2502;2654.0005;16175.923;16774.25;18400;8374.172;8588.25;7801.751
22100;342;82;2428;2617.4885;16322.471;16901.25;18272;8395.35;8621.0;7927.121
22101;342;83;2339;2710.6643;16583.314;16990.0;18241;8395.906;8636.25;8187.408
22102;342;84;2167;2917.6519;16957.455;17892.0;18297;8402.612;8636.5;8554.843
22103;342;85;2129;3087.3076;17174.129;18364.0;18252;8406.772;8633.0;8767.356
22104;342;86;2072;3262.1414;17516.605;18834.75;18044;8411.654;8603.0;9104.951
22105;342;87;1969;3386.9016;17741.092;19152.5;18014;8368.154;8568.5;9372.9375
22106;342;88;1863;3619.3564;17535.543;19002.0;17964;8324.302;8512.0;9211.241
22107;342;89;1618;3575.2637;17533.422;18859.25;17976;8292.641;8468.0;9240.781
22108;342;90;1397;3640.3345;17194.777;18047.0;17920;8291.613;8464.0;8903.164
22109;342;91;1164;3612.328;16806.793;17291.75;17650;8325.422;8471.5;8481.371
22110;342;92;888;3417.307;16858.145;17551.5;17567;8374.16;8495.0;8483.984
22111;342;93;780;3381.6528;16173.654;16429.25;17545;8407.448;8506.5;7766.206
22112;342;94;620;3053.755;15735.726;15953.0;17431;8477.56;8543.5;7258.166
22113;342;95;486;2560.185;14964.958;15002.5;17376;8507.63;8577.0;6457.328
22114;342;96;392;2166.3772;13389.233;13343.5;17064;8530.519;8587.5;4858.715
22115;342;97;140;988.26776;12414.528;12418.75;16922;8532.268;8588.5;3882.2607
22116;343;38;18;62.33234;899.1111;889.5;7826;637.3181;696.0;261.79297
22117;343;39;73;56.683617;926.8493;914.0;8313;640.8647;696.0;285.98462
22118;343;40;187;83.073685;936.7861;939.0;8847;644.5225;700.0;292.26355
22119;343;41;283;87.55475;956.61487;953.0;9408;649.56177;710.0;307.0531
22120;343;42;401;103.13345;978.4738;967.0;9949;655.3265;718.0;323.14734
22121;343;43;563;115.4555;982.2824;960.0;10706;650.5666;715.0;331.71582
22122;343;44;697;107.36627;986.2884;966.0;11147;660.35645;717.0;325.93195
22123;343;45;802;112.13854;980.98505;963.0;11394;678.1478;722.0;302.83722
22124;343;46;913;113.72965;973.37897;958.0;11627;690.4093;728.0;282.96967
22125;343;47;986;106.631676;982.01215;965.0;11791;700.07025;734.0;281.9419
22126;343;48;1077;108.66867;990.1031;986.0;11948;706.24274;735.0;283.86035
22127;343;49;1169;114.685036;993.75793;995.0;12096;712.39343;740.0;281.3645
22128;343;50;1304;111.30331;995.1702;994.0;12245;716.0358;746.0;279.1344
22129;343;51;1405;102.9143;1008.6427;1013.0;12429;715.63824;745.0;293.00446
22130;343;52;1547;105.77894;1018.4286;1029.0;12831;714.86865;744.0;303.55994
22131;343;53;1743;109.95481;1026.2117;1041.0;12968;714.8719;745.0;311.33978
22132;343;54;1947;118.16927;1027.8967;1048.0;13237;712.0399;742.0;315.8568
22133;343;55;2067;120.590164;1025.9773;1044.0;13607;712.79767;742.0;313.17963
22134;343;56;2170;136.3213;1009.4853;1034.0;13834;720.147;748.0;289.33832
22135;343;57;2173;136.78813;1000.4525;1019.0;14033;729.6684;757.0;270.78412
22136;343;58;2224;151.67728;993.67804;1013.0;14214;740.4037;770.0;253.27435
22137;343;59;2291;153.38013;1005.7595;1023.0;14409;750.50635;779.0;255.25317
22138;343;60;2324;163.9988;1017.98535;1046.0;14648;758.2103;785.0;259.77502
22139;343;61;2207;179.9796;1032.4423;1076.0;14852;767.2991;793.0;265.1432
22140;343;62;2129;194.34206;1039.8943;1090.0;15061;773.36017;798.0;266.53412
22141;343;63;2257;199.96912;1033.1107;1081.0;15204;777.187;801.0;255.9237
22142;343;64;2273;208.4538;1035.7831;1095.0;15470;776.78687;803.0;258.99622
22143;343;65;2369;212.76553;1038.2334;1089.0;15556;779.9431;807.0;258.29028
22144;343;66;2458;209.23921;1044.1562;1089.5;15749;779.44806;807.0;264.7082
22145;343;67;2441;211.54767;1048.2036;1110.0;15886;781.0858;807.0;267.1178
22146;343;68;2475;210.29222;1048.4448;1118.0;16054;781.7313;809.0;266.7135
22147;343;69;2563;209.73445;1041.7651;1104.0;16203;784.1159;812.0;257.64923
22148;343;70;2556;207.10286;1047.7406;1106.0;16281;786.889;813.0;260.85162
22149;343;71;2540;212.6466;1045.95;1106.0;16348;790.99005;815.0;254.9599
22150;343;72;2571;209.08266;1045.7468;1091.0;16409;791.011;815.0;254.73584
22151;343;73;2415;222.41356;1045.605;1092.0;16417;792.4296;814.0;253.17535
22152;343;74;2329;226.19856;1050.2314;1087.0;16425;789.486;810.0;260.74542
22153;343;75;2195;222.28705;1058.9858;1102.0;16454;784.09033;805.0;274.8955
22154;343;76;1737;211.94843;1105.5083;1177.0;16462;782.2015;801.0;323.30682
22155;343;77;1618;171.51628;1133.3331;1193.0;16460;778.1875;795.0;355.14563
22156;343;78;1509;150.72209;1145.8854;1197.0;16448;775.42426;792.0;370.46112
22157;343;79;1424;137.22714;1138.9023;1180.0;16421;772.2564;789.0;366.64594
22158;343;80;1412;129.51883;1110.7457;1148.0;16388;770.3503;787.0;340.39545
22159;343;81;1419;126.553795;1080.5278;1113.0;16347;770.0255;785.0;310.50232
22160;343;82;1273;121.04773;1070.1964;1077.0;16309;771.50323;785.0;298.69318
22161;343;83;1214;143.07979;1036.1697;1025.0;16258;773.8584;787.0;262.31128
22162;343;84;1248;151.6282;985.8085;969.5;16199;776.14465;789.0;209.66382
22163;343;85;934;114.3173;989.59955;982.0;16135;778.24774;788.0;211.3518
22164;343;86;802;127.773674;942.3479;919.0;16071;779.6182;788.0;162.72968
22165;343;87;208;65.00111;1023.0;1020.0;16010;781.9419;789.0;241.0581
22166;343;88;132;40.738506;952.3182;951.0;15939;782.58234;787.0;169.73584
22167;344;41;19;19.011988;497.26343;499.28006;10906;340.80692;357.93472;156.45651
22168;344;42;35;37.742947;508.3673;510.1972;11078;341.61133;359.14124;166.75598
22169;344;43;66;48.953014;509.09778;499.87936;11283;338.99295;356.8247;170.10483
22170;344;44;100;26.859112;507.86258;512.6594;11445;334.16498;351.86365;173.6976
22171;344;45;140;45.005646;516.39777;517.7439;11605;328.37927;348.50302;188.0185
22172;344;46;181;57.9465;532.4053;533.99426;11808;321.59204;344.969;210.81323
22173;344;47;196;68.02962;549.9628;544.2285;12053;314.46457;340.1008;235.49826
22174;344;48;224;69.87534;541.9267;541.9917;12838;300.76587;334.47778;241.16083
22175;344;49;250;72.49931;539.07635;539.35254;13055;294.8938;333.49832;244.18256
22176;344;50;285;73.96331;542.32556;540.8832;13283;290.2557;330.09476;252.06985
22177;344;51;290;75.30764;554.67554;556.8378;13487;289.25006;329.17722;265.42548
22178;344;52;303;74.12163;568.06775;572.6002;13710;288.62366;328.12198;279.4441
22179;344;53;310;73.51664;582.42554;591.01733;13944;288.12195;326.96783;294.3036
22180;344;54;313;71.95296;581.385;586.0387;14094;288.1516;326.40796;293.2334
22181;344;55;315;71.88948;576.8331;576.7398;14326;287.93573;326.46188;288.8974
22182;344;56;339;73.247955;573.02277;566.4831;14526;288.591;327.19214;284.43176
22183;344;57;352;75.44528;566.79584;562.7715;14727;290.25665;327.5156;276.53918
22184;344;58;401;81.63279;553.69324;541.4369;15015;289.88107;325.82953;263.81216
22185;344;59;383;86.384346;555.0627;535.68353;15277;289.4774;324.93723;265.5853
22186;344;60;396;85.12159;545.96124;527.3647;15521;289.59875;326.28442;256.3625
22187;344;61;495;79.25265;533.26025;518.50024;15776;290.53143;328.04764;242.72882
22188;344;62;546;76.8728;540.45306;534.5194;15978;293.3119;329.84387;247.14117
22189;344;63;604;79.06666;539.2586;540.2266;16204;295.77026;331.65057;243.48834
22190;344;64;677;81.358864;534.5794;538.86017;16556;296.61148;332.91797;237.96793
22191;344;65;735;90.79076;533.0878;535.8748;16625;299.2428;336.07928;233.84503
22192;344;66;868;95.319336;530.6927;529.73505;16756;299.77524;335.84747;230.91745
22193;344;67;960;97.71792;534.4641;541.3914;16862;300.27695;334.89374;234.18716
22194;344;68;1044;108.995804;533.9562;548.41394;17016;301.32324;333.3307;232.63293
22195;344;69;1056;108.56714;524.85864;537.4342;17127;303.02057;333.5097;221.83807
22196;344;70;1056;101.78418;515.37335;514.19824;17206;303.83862;334.55865;211.53473
22197;344;71;1003;94.49425;516.7626;504.8719;17256;304.1044;335.8734;212.65817
22198;344;72;953;90.50915;529.74554;520.6272;17294;303.33456;335.62344;226.41098
22199;344;73;976;87.738655;544.73627;541.75146;17356;301.08856;334.56467;243.6477
22200;344;74;995;85.70382;553.64233;552.4659;17405;298.6655;332.84222;254.97684
22201;344;75;1003;86.34197;556.556;555.839;17458;296.30972;330.6106;260.2463
22202;344;76;1047;86.22889;559.89325;563.8981;17487;294.2305;328.63666;265.66275
22203;344;77;1089;83.096855;566.72797;573.4798;17514;293.06662;328.3303;273.66135
22204;344;78;1133;82.97983;575.0019;580.02203;17529;291.93942;328.6469;283.06247
22205;344;79;1230;83.467224;580.16675;581.78217;17544;289.8631;328.97443;290.30365
22206;344;80;1298;84.192505;580.9123;591.1642;17562;290.08536;330.02362;290.82693
22207;344;81;1391;85.46722;577.3031;581.12665;17572;292.1085;330.19333;285.1946
22208;344;82;1565;91.35099;568.24945;565.38855;17574;294.14844;330.94397;274.101
22209;344;83;1746;99.18516;560.9685;555.8268;17546;297.46497;332.93054;263.50354
22210;344;84;1905;96.026115;566.6647;557.2538;17519;299.45703;334.5027;267.20764
22211;344;85;2125;96.151535;573.5261;569.5067;17486;299.64984;334.74557;273.87628
22212;344;86;2379;99.80782;578.25104;576.16174;17457;298.63504;334.81537;279.616
22213;344;87;2637;100.83581;576.3535;575.58453;17396;298.6367;335.81317;277.71683
22214;344;88;2782;98.455986;578.11804;576.9701;17309;301.408;337.82816;276.71005
22215;344;89;2886;92.98135;583.2174;585.04626;17226;304.67163;338.87628;278.54578
22216;344;90;2994;89.78581;587.5154;591.49854;17132;307.49826;338.1553;280.01712
22217;344;91;3067;86.473114;595.2908;599.3707;17048;310.02817;335.99084;285.2626
22218;344;92;3106;84.26895;602.8915;609.06433;16949;312.3843;334.85342;290.50717
22219;344;93;3113;80.861626;602.46924;610.83905;16826;314.44415;334.76318;288.0251
22220;344;94;3091;77.98243;596.2261;605.39417;16704;317.2997;336.67422;278.92636
22221;344;95;3041;74.10704;589.10706;593.77856;16575;319.91458;338.39337;269.19247
22222;344;96;2917;73.84185;581.9291;584.6191;16332;324.79517;341.13474;257.1339
22223;344;97;2777;74.28033;577.08636;574.9119;16236;326.45346;342.37128;250.6329
22224;344;98;2653;71.08632;575.3677;569.4985;16094;327.62375;342.92252;247.74393
22225;344;99;2471;68.11363;579.9055;580.6253;15949;328.783;344.0507;251.12253
22226;344;100;2334;68.11994;580.9513;579.7962;15750;329.03116;345.82663;251.92014
22227;344;101;2166;66.60689;577.20306;571.871;15561;328.58447;346.88614;248.61859
22228;344;102;1985;68.33517;572.3898;565.7265;15362;328.58664;347.73917;243.80313
22229;344;103;1855;72.09211;567.42816;558.6308;15162;328.0623;347.8002;239.36588
22230;344;104;1705;77.044846;565.3261;559.10895;14935;326.4155;346.32233;238.91061
22231;344;105;1507;76.498924;570.2431;569.32404;14656;325.77097;345.4352;244.47214
22232;344;106;1380;70.63075;571.9201;576.40137;14386;324.1504;345.33032;247.76971
22233;344;107;1290;65.180786;569.2878;575.36505;14038;323.33627;346.59857;245.9515
22234;344;108;1241;65.33839;563.11816;565.65497;13775;320.91742;345.64594;242.20074
22235;344;109;1168;68.70341;560.5118;560.59924;13514;318.6506;344.03113;241.86118
22236;344;110;1089;74.12293;560.95435;561.3141;13210;317.0178;341.5142;243.93655
22237;344;111;992;75.845245;562.63586;570.63434;12914;315.18448;339.63202;247.45139
22238;344;112;917;68.28156;552.7815;563.78973;12523;314.01517;338.50592;238.76633
22239;344;113;854;58.637077;538.67194;546.8777;12149;312.54263;337.7748;226.1293
22240;344;114;770;50.917698;525.9084;525.6889;11817;310.923;336.1036;214.98538
22241;344;115;698;48.101715;510.89386;503.28064;11410;310.55225;333.93484;200.34161
22242;344;116;534;46.749397;505.91708;494.62885;11082;308.87018;330.57758;197.0469
22243;344;117;414;49.618534;499.05124;490.98547;10608;306.37207;325.70593;192.67917
22244;344;118;271;46.246826;495.50958;488.14346;10355;299.3935;319.82877;196.11609
22245;344;119;171;40.21009;486.30856;477.48544;10025;292.2689;314.12238;194.03967
22246;344;120;79;35.916653;477.50995;474.42203;9409;288.6183;309.24487;188.89166
22247;344;121;36;18.399553;472.33725;474.9681;8858;281.5608;303.85986;190.77646
22248;344;122;20;11.2765465;444.63184;445.00568;8060;277.32925;299.15414;167.30258
22249;345;59;12;55.182777;1175.1666;1165.5;17447;846.0999;866.0;329.0667
22250;345;60;12;38.66487;1177.8334;1181.5;17657;846.60126;865.0;331.23212
22251;345;69;28;59.68432;877.1786;891.0;19146;841.5961;860.0;35.58246
22252;345;70;97;85.306465;931.8866;921.0;19243;843.5531;862.0;88.333496
22253;345;71;178;132.07628;936.05615;915.5;19317;844.779;866.0;91.27716
22254;345;72;266;130.59229;1072.4398;1074.5;19214;847.1402;865.0;225.29962
22255;345;73;381;189.0085;1170.3911;1185.0;19339;847.0621;863.0;323.32904
22256;345;74;490;293.9217;1224.0939;1252.5;19358;847.739;865.0;376.35486
22257;345;75;614;277.23303;1223.083;1237.0;19380;851.3045;862.0;371.7785
22258;345;76;732;283.53323;1233.4535;1295.5;19343;855.06104;862.0;378.39246
22259;345;77;824;309.63266;1254.3217;1380.0;19298;858.4599;866.0;395.86176
22260;345;78;929;275.1926;1255.479;1336.0;19238;862.0665;869.0;393.41248
22261;345;79;1038;269.61505;1258.5703;1376.5;19145;866.67084;878.0;391.89948
22262;345;80;1155;292.89914;1253.3169;1414.0;19130;871.5522;889.0;381.7647
22263;345;81;1239;264.3572;1252.8232;1392.0;19020;875.512;892.0;377.31122
22264;345;82;1439;260.01413;1223.9742;1359.0;18964;879.7715;897.0;344.20276
22265;345;83;1589;259.16653;1216.6464;1347.0;18911;883.09863;904.0;333.54773
22266;345;84;1691;232.0686;1223.6671;1332.0;18863;886.6645;907.0;337.00262
22267;345;85;1789;209.96632;1238.1342;1325.0;18732;889.9373;910.0;348.19684
22268;345;86;1864;200.08812;1256.1776;1330.0;18582;892.7805;918.0;363.3971
22269;345;87;1946;192.83395;1264.7246;1337.0;18430;897.4149;922.0;367.3097
22270;345;88;1981;190.55278;1274.5936;1347.0;18263;901.8952;925.0;372.69843
22271;345;89;2010;191.59149;1284.2085;1355.0;18133;904.66406;929.0;379.54443
22272;345;90;2066;188.76994;1274.7614;1344.0;18053;903.708;929.0;371.05334
22273;345;91;2081;182.95789;1272.2379;1336.0;17960;901.5395;925.0;370.69843
22274;345;92;2102;183.94223;1267.2788;1332.0;17858;900.2099;926.0;367.0689
22275;345;93;2109;177.64868;1264.8009;1329.0;17573;902.2949;928.0;362.50598
22276;345;94;2089;173.2128;1268.3375;1331.0;17416;905.7516;928.0;362.58594
22277;345;95;2082;168.90471;1272.0692;1335.5;17129;908.05664;934.0;364.01257
22278;345;96;2084;160.10803;1268.761;1332.0;16887;913.1728;934.0;355.5882
22279;345;97;2080;156.34059;1268.2307;1329.0;16799;916.1599;931.0;352.0708
22280;345;98;2083;157.67088;1267.4215;1329.0;16618;919.4408;936.0;347.9807
22281;345;99;2083;160.1279;1266.627;1333.0;16432;924.9293;939.0;341.69763
22282;345;100;2085;167.43985;1266.8019;1337.0;16199;931.8768;941.0;334.9251
22283;345;101;2076;177.75815;1268.5674;1341.0;15924;935.61206;944.0;332.95532
22284;345;102;2046;174.73422;1269.3088;1339.0;15645;937.8647;944.0;331.44415
22285;345;103;2022;170.81078;1271.547;1340.0;15346;939.2259;942.0;332.3211
22286;345;104;2001;170.38957;1275.4642;1340.0;15125;939.7067;944.0;335.7575
22287;345;105;1985;163.45589;1278.664;1336.0;14936;941.60846;945.0;337.05548
22288;345;106;1977;158.35101;1282.7355;1335.0;14677;943.7604;946.0;338.9751
22289;345;107;1965;156.9091;1288.6957;1334.0;14474;944.7326;951.0;343.96307
22290;345;108;1915;149.77773;1291.284;1328.0;14218;944.06445;948.0;347.2196
22291;345;109;1867;146.09029;1290.8302;1320.0;13935;943.5009;945.0;347.32928
22292;345;110;1798;145.26794;1295.2152;1330.0;13581;942.9596;947.0;352.2556
22293;345;111;1706;141.08308;1299.745;1321.0;12972;946.71436;949.0;353.03064
22294;345;112;1624;146.54604;1303.883;1318.0;12532;950.8854;952.0;352.99768
22295;345;113;1539;156.9483;1312.7427;1330.0;12236;946.63513;954.0;366.10754
22296;345;114;1437;157.2233;1300.5803;1301.0;11897;941.0262;950.0;359.55414
22297;345;115;1330;162.4175;1290.2158;1279.5;11472;937.49475;947.0;352.72107
22298;345;116;1114;157.36835;1317.939;1307.5;11215;931.7461;945.0;386.19287
22299;345;117;1006;137.62881;1309.851;1315.0;10821;932.0143;944.0;377.83667
22300;345;118;894;135.94191;1292.9363;1291.0;10452;937.44305;947.0;355.49323
22301;345;119;725;161.05421;1306.1821;1296.0;10064;939.9377;954.0;366.24445
22302;345;120;568;134.18332;1296.1215;1282.5;9624;943.76337;955.0;352.3581
22303;345;121;456;145.15262;1267.2214;1236.0;9317;945.03937;956.0;322.18207
22304;345;122;292;186.1097;1327.0548;1318.5;8609;945.79;959.0;381.26483
22305;345;123;247;180.37248;1361.2996;1358.0;8034;949.1297;957.0;412.16986
22306;345;124;216;186.20155;1347.7361;1323.0;7841;950.55853;957.0;397.17755
22307;345;125;176;203.59595;1360.5796;1335.0;7385;952.3694;963.0;408.2102
22308;345;126;133;166.71877;1351.5714;1353.0;6861;954.11536;964.0;397.45605
22309;345;127;105;115.26175;1284.5809;1276.0;6196;957.7324;968.0;326.8485
22310;345;128;59;91.80064;1238.6102;1231.0;5680;956.8511;972.0;281.75916
22311;345;129;20;50.237907;1222.05;1213.0;5101;957.74786;969.0;264.3022
22312;346;72;21;21.462301;1226.1904;1231.0;14311;1010.4127;1031.0;215.77771
22313;346;73;147;65.27031;1227.8231;1222.0;14464;1012.74445;1037.0;215.07867
